text,label
Uy que mal rollete de serie #13ReasonsWhy  Que miedo maricon,0
Que algún promotor haga lo mismo acá en Chile y el youtuber sea el CTM de Fernando Villegas y salga con una bata auspiciada por esos detergentes culiaos de dudosa procedencia. #FloydvsLogan,0
"@USER @USER @USER 1. que me guste el kpop no significa que sea ignorante, de hecho, estudié licenciatura en historia, tengo más claro que tú todo esto que me estay contando como su fuese info privilegiada 2. cuando he hablado de allende o lo he sacado al colación?????",0
"Tunez: 3 jueces recientemente cesados por el presidente, Kais Saied, acusados de corrupción y encubrimiento de sospechosos de terrorismo han iniciado una huelga de hambre en protesta por las injerencias en el poder judicial y exigir su restitución.",0
"Soy Venezolano, no tengo derecho a votar en Colombia, no me gusta Petro, pero tampoco me gustaba Hernández, estoy feliz porque estoy viendo la alegría de las personas con un mensaje de ""Nos hicimos escuchar""\n\n\nSolo espero que Colombia no se joda, o que se joda lo menos posible...",0
"@USER @USER Han ganado ustedes, fachas, que es motivo para estar triste, pero han llegado a su techo. Desde ahora, sólo caída. Y ni siquiera son mayoría en votos. Se irán por el desagüe de la historia",0
"Detesto que se estigmatice a tu adversario político y más en una situación tan delicada como la peruana que es 50/50. Los de un sector son fascistas, fachos. Los otros progres, terrucos. ¿Fascista porque no piensa como tú?. Que lamentable lo que nos hacen los putos políticos.",0
"👏👏👏👏👏👏 a esto sólo le falta, que los Guardias Civiles puedan defenderse y frenarlos, así no habrá que devolverlos, porque no podrán entrar!!    El Gobierno expulsa a los 116 inmigrantes que saltaron la valla de Ceuta    LINK    Enviado desde @USER",0
"El Rep. Especial del Secretario General para la migración y los refugiados, la Comisaria para DDHH del Consejo de Europa y ACNUR han constatado que a la población subsahariana se les impide solicitar asilo en las oficinas españolas en Marruecos, obligándolos a escalar las vallas.",0
@USER Es que era así. El indocumentado eres tú.,0
"Mira que me sonaba a broma, pero viendo los acontecimientos recientes con Marruecos, y los “posicionamientos” del gobierno, voy a terminar creyéndome que igual en el móvil del presidente si había algo que no debía estar allí… qué raro que suena todo.",0
Los argentinos en la pobreza por culpa de Alverso LINK,0
"Pues callate y lárgate de una puta vez. -Ni le mira, que si lo hace, la revienta a golpes.- LINK",0
"@USER Disfruta de tu evento!! Nosotros te lo organizamos, banquetes; menú de tiempos, taquizas, flautas, tacos árabes, bar de ensaladas, waffles bar, etc, con gusto te atenderemos!! LINK",0
@USER Oye Carol Bown no te da vergüenza quedar en ridiculo y de ignorante una y otra vez o es el requisito básico para ser de la udi? @USER,0
@USER @USER @USER @USER ...nada garantiza que vuelva a su pensamiento retrógrado original...payaso del poder económico...,0
"@USER @USER @USER @USER Ya lo tengo, gracias. Qué las mujeres no busquen hombres porque las maltratan, así de desubicado te lees.",0
Esto es un calvo que le dice a un jorobado:-¿Que llevas en esa mochila? - Tu peine cabron,0
@USER Las relaciones no están rotas y han cesado al ministro de exteriores argelino por sus declaraciones,0
"Más largo el viaje culiao, peor aún LINK",0
"@USER @USER Porque dejarlos partir? Que los diferencia a ellos de los irresponsables que se contagiaron por fiestas clandestinas, por ir a Fantasílandia, o por salir a webear y no respetar la distancia social. De ser así dejemos partir a todos los irresponsables contagiados por Covid.",0
Ni uno de los dos... el responsable es la gente ignorante.. LINK,0
"@USER ...la concientización zurda; adoctrinamiento y neutralización; para su sometimiento total; con el objetivo de no dañar a los agitadores sociales, delincuentes varios, en las protestas; comenzó muchos años atrás; a solicitud y formando parte activa el INDH
Ojo; siguen las FFAA !!!",0
@USER Ya estuvo en tu sevilla mamona jajaj,0
Cornejo culiao. Que horror como estos hueones acostumbraron a tirarse al primer contacto para que cobre el árbitro,0
Greta Thunberg llegará con hambre: sufre escasez de comida en su catamarán por “mala planificación” LINK,0
La coherencia. . Tio pepe homofobo y machista por lo q se cuenta y abajo una mega bandera… LINK,0
¿alguna puta serie q merezca la pena?,0
"Hola @USER .  Solo una pequeña idea para evitar los saltos de las vallas de las que habéis quitado las concertinas.  Ya sé que con la urgencia Nacional de los huesos de Franco no tienes otra cosa que hacer, pero esos camiones solo tiran agua, ni ácido ni mierda. De nada. LINK",0
Si maltratas a un animal sos un hijo de puta y te merecés vivir de la peor manera,0
Como odio cuando están comiendo y hacen ruido CALLATE UN POCO ME PONES NERVIOSA LA PUTA QUE TE PARIO NO PODES COMER EN SILENCIO LA CONCHA DE TU MADRE,0
Todos a cuarentena conchetumadre! Pa q weon? Al menos tendremos CA 🥺,0
@USER Que asco de mujer y mas encima deja que la hija siga a la prostituta ordinaria,0
"PRENSA | ""Quiero utilizar mi popularidad para concienciar a la gente sobre lo que supone ser un refugiado, quiero hacer mi parte""\n\n\n👏🏾👏🏾Bravo @USER 👏🏾👏🏾\n\n\n#DíaMundialDeLasPersonasRefugiadas #DíaMundialDelRefugiado LINK",0
El DT de la U se debe sentar en la banca aunque este llena de caca de Paloma y este aweonao no se puede sentar por qué tiene polvo Ctm por suerte te vas de mi institución 🤬 LINK,0
"ME CAGO EN LA PUTA ALFRED MERECÍA SER FAVORITO. VIVA MICHAEL JACKSON, ETERNO EL REY. ALFRED ERES GRANDE NENE #OTGala7",0
@USER @USER Es harto bruta esta mujer.,0
@USER Creo que también hay nuevos ruts venezolanos votando y son muchos. No solo han llegando contrarios al régimen. Hay muchos infiltrado.,0
"@USER @USER En el momento en el que usas la palabra ""feminazi"" a parte de insultar sin sentido, se nota que sigues a Dalas. Sin más. Pura parcialidad",0
Es molesto que te manden a hacer algo y después te quieren enseñar jei . Pero veni hacelo vos si sos mejor y listo la puta madre,0
"@USER Ojalá, porque con el video que te menciono quedé en shock! 😂😂😂😂😂",0
"""Hostia. La viuda negra..."". Grandísima Luci #AlliAbajo3 😂",0
"@USER @USER Si , se cagan a resto de los santiaguinos que queremos que Chile avance, Orrego es un retroceso. Ese mafioso que ya destruyo la RM una vez. Que te asegura que no lo volverá a hacer? Ademas los fachos viven ladrando contra los politicos pero votan por ellos, hipocritas de mierda.",0
#Suiza 🇨🇭 retira el permiso a 189 refugiados que fueron de vacaciones a sus países   LINK vía @USER,0
Y que todas las mujeres en mcbo dicen LINK,0
Sicarios de 14 años en Madrid: la nueva y peligrosa estrategia de los cabecillas de las bandas latinas\n#123INFO\nLINK,0
"@USER El deber y la responsabilidad de otorgar un proyecto político y social que ponga en el centro a los chilenos, lo han tenido hace 4 años, peeeero... Eso no es compatible con los intereses de la derecha. Por eso los resultados en las últimas 2 elecciones.",0
Que manera de perder goles la CTM! Hay q echarla adentro!,0
@USER Veremos sus caras en la tv día y noche con entrevistas y especiales o al ser moros pues ya si eso tal…,0
"@USER @USER Este tio es una verguenza para los españoles pero no te digo ya para el partido socialista, lo lleva a su desastre!!!",0
Maldito fútbol me tení  con síndrome de colon irritable 😫😫😫,0
@USER @USER @USER Pues aki tenemos a los nietos y tataranietos de un genocida viviendo de puta madre,0
@USER @USER @USER @USER @USER Quédate donde estas donde te tienen como Sudaca y saca la bandera de la foto q de tan lejos no se defiende,0
"#DíaMundialDeLosRefugiados\n\n\nLos derechos de la niñez migrante y refugiada están permanentemente en riesgo por su condición de movilidad.\n\n\n#NoEsCuento que debemos unirnos por la protección de todos los niños, niñas y adolescentes migrantes y refugiados.\n\n\n#ProtecciónYA LINK",0
Una vez mas Mirna defendiendo a la Derecha y tratando d apocar a Karina O. Esta mujer es nefasta para el pais. Porque aparenta ser de Izquierda con lo q dice y sin embargo es FASCISTA con lo q hace. Es enfermante. Pero es el amor de alguien en La Red y esta en todos los programas LINK,0
Miguel por favor cállate de una puta vez,0
@USER Conclusión esa declaración hecha en un país capitalista donde hiciste fortuna solo es Demencia senil o q eres un estúpido e  ignorante @USER@ @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,0
ni laurita ni fede ni florencia jEY MAMMON SE MERECIA GANAR EL BAILANDO LA PUTA MADRE,0
¿alguien que tenga el numero del güero de super vale?,0
"@USER Supongo que en Bruselas todos los que no os apoyen también serán fachas, claro está. Están los catalanes y los fachas, que son el resto de la humanidad. Y por cierto, vivís tan oprimidos por España que podéis viajar con dni a Bruselas...",0
"¿Qué tal los españoles luchando contra el cambio climático desde vuestro sofá? Cuanto cavernícola en este país de verdad. Histérica, puta y majareta: los insultos que los hombres españoles dedican a Greta Thunberg LINK vía @USER",0
Acabo de escuchar en @USER “podemita” y Venezuela.   Chupito. Joder con la linea editorial.,0
LAS TARJETAS SON PEGATINAS NO ESTABA LOCA,0
Me pone taaaaan pero taaaaan loca tener que esperar tanto el colectivo verga ??,0
@USER @USER Muy bien dicho. Y ya que vas a decirnos extremista usa el término correcto. No se si sabes que no existe ser feminazi es hembrista. Pero esto no es hembrista es una representación de lo que pasa prácticamente todos los días en todo el mundo.,0
#Atención El gobierno Duque se ratifica en que no habrá representación venezolana en la posesión de Gustavo Petro.\n\n\nNi Nicolás Maduro ni Juan Guaidó asistirán al evento del próximo 7 de agosto #MeridianoBlu LINK,0
"@USER @USER yo tengo pesimos vecinos, webean por todo!!! Malditos cuicos, webean por webear y anda a decirles que no... los odio #la210vecino",0
"@USER @USER Venga hombre!, callate la puta boca que ofendes con estos Santos cojones que tenéis.",0
"Buenas noches a casi todos ❤
Antivacunas culiaos ojalá duerman como el pico y les de paralisis fel sueño 💚",0
"Todos: -#NoTodosLosHombres -PPK, presidente de lujo -Perú no va al mundial 2017: Já, ilusos.",0
Hombres o mujeres se pueden involucrar romántica o sexualmente con personas muchísimo más jóvenes? Sí. Puede ser con niños o niñas? No.,0
@USER Aqui son acosadores porque les mandan un dm... las haría hablar con una victima de acoso o violación a estas infradotadas para que dejen de hablar estupideces. Asco me dan como mujer.,0
Frank Cuesta carga contra Greta Thunberg: «Me ha parecido patético. El movimiento está politizado» LINK,0
El Gobierno argelino retira la orden a las agencias de no operar con España via @USER LINK,0
"@USER @USER Típico del que no piensa como tú, lo tratas de aweonao. Típico del mediocre cobarde con ideas fracasadas que nunca va a los temas de fondo. No tienes ni un futuro, vales 🍄",0
"Lo que Maestre no ha especificado es si las Jhayber eran las negras con tachuelas, es decir, si era un puto jevi de fuenla",0
@USER Lo mas probable es que busque una mujer perfecta que en la realidad no existe!,0
"@USER Callate hdp. Yo no te vi ninguno, la puta madre",0
"#INTERNACIONAL Bolsonaro llama 'mocosa' a Greta Thunberg

#Greta #Activista #Presidente #Brasil #Declara #CdVictoria #Tamaulipas

LINK LINK",0
"es la 1:30 de la mañana y mi madre va y se pone a fregar
estas loca tía",0
"La vimos de compras en el Súper. Ahora a pie con un colchón en sus manos 🛌 

Merkel otra vez.

Imagínense x un segundo la imagen en Latinoamérica:

Autos negros desfilando, gritos x un lado, selfies x otro.

Y el colchón?

Cargado a 4 brazos x escoltas.

 LINK",0
"@USER Los de Ciudadanos muy contentos por ser los más votados, que no se logre desbancar a los independentistas parece secundario. Grandes ""patriotas"" desde luego #EleccionesCataluna",0
@USER Al final lo he subido en blanco y negro porque yolo pero este fandom mata autoestima en serio 💁🏻,0
yo: cerebro cállate de una puta vez con star wars cerebro: ( ͡° ͜ʖ ͡°) cerebro: te das cuenta de que... yo: mira ni se te ocurra cerebro: ... si darth vader no hubiera reventado alderaan kylo sería un príncipe disney,0
@USER Ufff. Jamás nunca podría estar con una mujer como tú. Yo soy maniático del orden,0
@USER @USER Cállate lobo cállate de una puta vez,0
@USER subnormal!!! Jajajajajajaja q te peten ojete!!,0
q ganas de escuchar el tema de duki y mora,0
"@USER @USER Qué baratos, maricón!",0
"@USER @USER Los ""flaites"" desperdician los mejores años de su vida bebiendo cerveza con asiduidad, en vez de estudiar o trabajar intensamente; a esa edad la energía sobra. Y luego cuando se topan de frente con el fracaso o la miseria, culpan a los ricos. No reconocen sus propias elecciones.",0
Joder joder Muere la socialista Carme Chacón LINK vía @USER,0
@USER Si soy maricón es mucho más divertido y somos más listos que los heteros,0
@USER Oiga ¿y todas las victimas de acoso y violacion consecuencia de la espiral de violencia desatada por @USER para desviar la atención del fraude de 2006? Esas que no tienen voz por no ser figura pública ¿usted ahora sí las va a represen,0
#LaTerceraPM | Arabia Saudita reforma ley y permite que las mujeres vivan solas sin obtener el permiso de un tutor masculino LINK LINK,0
"@USER veo en tv los peruanos que votan en USA, tienden a hablar de la libertad y la democracia. Los peruanos que votan en Chile tienden a hablar de cambios.  Si bien no mencionan su candidato(a), se entiende por quien votarán.",0
"#Reseña: Las lágrimas de una inmigrante, de Karem Suárez @USER  LINK #libros #lectura #escritoras #mindfulness #CrecimientoPersonal",0
"@USER @USER Eres mujer? Porque si es así, me parece insolito que una mujer vote por alguien que odia a las mujers.",0
"Flaites qls!

Y pa’ que no lloren, me acordé de la primera funa que le hizo el hermano a la Kel Calderon. El weón muy cuico pero escribía como el hoyo!",0
@USER @USER Mucha de esa gente mayor que voto por Keiko seguramente vivieron en Venezuela y debieron dejar  el país por culpa del comunismo. La colonia peruana en Venezuela era la mayor despues de la colombiana saben lo que es perder la patria,0
@USER Aquí con mis panitas senegaleses LINK,0
"Si yo llego a España en patera y lo primero que me encuentro es a Casado y a Rivera... O me piro sin mirar atràs o, ya que estoy, le preguto a Casado sin en la URJC también se pueden comprar papeles.Siempre déjate asesorar por profesionales.",0
"Se creía que los alemanes son igual de gilipollas que algunos españoles.
100 millones tirados a la basura, nunca mejor dicho.
Greta Thunberg se lleva un zasca de los ferrocarriles alemanes: ""
Gracias por viajar en primera clase"".
 LINK",0
@USER eres un sinvergüenza. El OoT se pasa por afición un par de veces al año por lo menos.,0
"""Varios me han dicho """"chama pero vente sin papeles, vete de Venezuela con la cédula"""" pregunta ¿ustedes son mrcos o que? Dejen de estar fomentando la ilegalidad por muy desesperado que estés no hagas esa cagada.... LINK",0
Juristas catalanes lanzan un manifiesto por el respeto a la ley en pleno desafío independentista LINK,0
@USER Sobran weones de caca. Faltara una persona en su mesa,0
"Tener una discapacidad visual no es impedimento para bailar danza árabe. Paola Román, Indira Pereyra, Iara Viñals integran el Ballet Ashaki Hafsa y junto a su Prof. Evelyn Baigorria nos demuestran que cuando hay... LINK",0
El presidente electo @USER estudia la posibilidad de homologar títulos de universidades venezolanas. Qué opina de esta medida? #Venezuela #venezolanos #profesionales #Universidades #petro #homologacion LINK,0
@USER Que bello marico.. dios,0
@USER @USER @USER Ese es el feminismo del PSOE,0
"@USER Yo quiero brochetas 🤣
Te saldrá caro
Son de cartón los weones, les ganó la flojera
Por eso tienen razón en tratarlos de flojos",0
Oye el último cuarto como el pico xD,0
📀 ¿Existe alguna persona en la Tierra que no sea un inmigrante? LINK,0
#goya2017 joder el director de orquesta quien es? El hombre de negro? 😎Ridículo eh!!!,0
"Puta que dan vergüenza, como xuxa dejan que las tres comunas de hijos de perra les vuelva a imponer un weon en política.

#SantiagoLlenoDeImbeciles
 #VOTACIONES2021",0
"Que está claro que gobiernan los herederos del dictador, pero si somos europeos para lo malo, también para lo bueno.",0
@USER @USER @USER Ese pasillo te gano dos finales seguidas y dejo a tu idolo por el suelo LINK son nada sin messi pobre y triste weon. cuando ganes algo en vida pero en vida que espero que lo entiendas en vida ok hablamos vale asi que chao noma hijo de inglaterra,0
@USER @USER @USER @USER FASCISTAS DE SHARIA CRISTIANA HASTA EL CRIMEN !!! LINK,0
Huele a... victoria independentista. Me encanta el olor independentista por la mañana! ✌️✌️✌️ #ELECCIONES21D,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Siempre me porto bien y soy un caballero con las mujeres,0
Bolsonaro tilda a Greta de “mocosa” y ella lo asume en Twitter LINK,0
"""Tratamos de ofrecer un vínculo humano reparador, atender el trauma y ayudar a que se establezcan lazos y solidaridad entre ellos"". Nuestra experiencia con personas #refugiadas con problemas de #saludmental en @USER 👉LINK #DíaMundialDelRefugiado #Ucrania",0
@USER Es que somos muy inocentes y ya enseñar un pezón es ser una guarra 😂,0
Muy afectado por la muerte de mi amiga Carme Chacón. Nos deja su trabajo y sus logros. Todo mi apoyo a allegados y a la familia socialista …,0
da igual si la peli es contra zombies o contra comunistas siempre ganan los fascistas,0
"2. Perú enfrenta una eleccion entre dos candidatos, uno acusado de corrupción con juicio pendiente, Keiko Fujimori, hija del dictador apoyada por la derecha, el otro un profesor de escuela de la izquierda profunda peruana q reivindica al pueblo extra muros del desarrollo.",0
"Un regalito del arbitro para los colombianos...
 #COLARGxTNTSports LINK",0
@USER Extranjeros de entren al país pero chilenos residente sí puede saliy entrar,0
Este espacio permite planificar y coordinar las actividades referentes a la respuesta a la situación de las personas refugiadas y migrantes venezolanas en el Ecuador. 2/3 LINK,0
Weon se corre con las piernas separas no juntas jajajaja tengo 23 y no se ni correr ctm!!!,0
@USER Siempre normalizando lo impresentable... Los delincuentes dueños de la calle y los llaman estallido social...andaaaaa. Los 34 es mas de lo mismo..mentira y abuso!!!,0
PACOS CULIAOS BASTARDOS @USER  #JusticiaParaFabiolaMV,0
"Greta cambia su perfil en Twitter luego de que Bolsonaro la llamara ""mocosa"" LINK",0
"El juez brasileño  Helder Girão Barreto, ordenó la suspensión de entrada de inmigrantes venezolanos por vía terrestre. #Pulsoslp LINK",0
"Estas 21 personas se suman así a los 102 migrantes que habían llegado a Baleares entre este lunes y martes, por lo que el número asciende ahora a 123 personas, según @USER:  LINK a través de @USER",0
"Rodrigo de la Serna protagonizará ""El Salto de Papá"", nuevo film latinoamericano de Paramount+  LINK LINK",0
Thermo Binder System llegó a #Saqqara buscando una solución para agilizar todos sus procesos de producción y pudimos resolverlo a través de su migración a #Sage50.\n\n\nDescubre cómo Sage ayudo a esta empresa a ser más eficiente 💪👀 LINK,0
@USER Se nota que de fútbol sabes poco. Dedicate al padel no más cuico culiao,0
"Obligados este domingo a votar por el maldito @USER 🤭. Votar nulo o no hacerlo es darle absoluta ventaja al comunismo. 🤷🏻‍♀️
#NoAlComunismo
#fueracomunistasdechile
#ChileSinComunismo",0
"@USER @USER @USER @USER @USER La plata se da con los impuestos que pagamos todos nosotros, o acaso creí que Piñera o los políticos culiaos van a donar su sueldo???",0
@USER Indio 😃,0
"Qué horrible esa forma de agarrar a las mujeres por la cabeza para darles el beso obligatorio, qué asco de tipo. 🤮 LINK",0
"@USER Es una mujer mayor, de otra generación y otra sensibilidad, aun así, mantuvo cordura y declaró disposición al dialogo. Convenza o no, a algunxs, el pueblo o los pueblos son más amplios y diversos que nuestros nichos y en ese ecosistema se gobierna.",0
Cuantos venezolanos arrancando de Perú... camino a Chile... (no saben lo que les espera acá con más izquierda).,0
SE LO RE MERECÍA LA PUTA MADREEEEEE,0
Antonio Caballero y como ser de mal gusto e ignorante a la vez. Claro que no es lo mismo acoso sexual y violación pero hay varias conductas que componen la violencia sexual.,0
"#EntérateDurango?‍??‍?#Mundo?Llama Bolsonaro “mocosa” a Greta Thunberg
LINK",0
estoy rojo como un puto cangrejo no me habia kemado asi en mi vida xd,0
"👉📚 Aquí puedes encontrar los links a formularios y en LINK

📙-Estudio de caracterización sector editorial y género 2020-2021. Link: LINK

📙-Cartografía de mujeres y disidencias del libro 2021-2022. Link: LINK LINK",0
El poto hablando de olor LINK,0
@USER @USER Sale qliao no la chupo a hombres Maripenal seleccionado de basket,0
"@USER Y  nadie le puede poner un pare. Nadie. Tiene tanto poder que es capaz de desestabilizar todo un país para beneficio de ella y perjuicio de todos los peruanos. Por favor, basta!!!",0
"@USER Porque mienten, no son presos políticos, son delincuentes comunes ,basta de inventar tanta estupidez",0
Y ahi se dan vuelta en la misma mierda ctm q rabia pareja qulia fome #EdificioCorona,0
Debería finalmente aceptar mi cultura en lugar de buscarla en otras? Pq es tan complicado para mi asimilar que mi cultura es colombiana y no hay un inmigrante random que cambie toda mi ascendencia xdd,0
@USER El tema de las pintadas de la HOz y el martillo en las casas árabes de Marrakech.,0
"💪 Ayer brindamos asistencia a personas refugiadas y migrantes en tránsito y residencia en #Tumbes, a través de estos servicios:\n\n\n✅ Nuestros #PAOs orientaron a 138 personas sobre acceso a derechos y servicios de salud en el Perú.\n✅ Entregamos 127 kits de higiene. LINK",0
"Con Piltrafa de Violadores hablando de su próximo disco  “Carne, Tierras y Sangre” @USER LINK",0
Lo de #Greta me tiene asombrada. Tengo muchos más años que ella y considero que todavía no estoy preparada lo suficiente como para decirle al mundo todo lo que pienso. Y eso que nunca en mi vida he dejado de formarme. Hay que ver lo lista que es ella y lo tonta que debo de ser yo,0
"Vas a nerfear la Psy Fly, maldito culiao @USER?",0
@USER Qué COÑO es eso? ... ... ... No! la camisa de fuerza no!!!,0
@USER Quién eligió a esta mujer!!!,0
Pero chile es inestable con el cambio constitucional. Quien va a venir a invertir. Sobre todo si llegan los comunistas al gobierno. LINK,0
"@USER Enhorabuena, sois geniales, estoy aprendiendo catalán!!",0
Okupas en casas que no son suyas. Porque los demás tenemos que pagar y a esta gentuza les ampara la ley?,0
Gary porfa pégale una pata en la raja a ese Árbitro ctm #LaRojaxTNTSports,0
@USER @USER Si rechazar dictadores como Franco o Maduro es ser perroflauta entonces lo soy. Da igual izquierda o derecha.,0
Abogados del ICAM formarán en materia de protección internacional y extranjería a población inmigrante y refugiada LINK vía @USER @USER,0
"Según la oficial que renovó mi cédula hace unos días, hay aproximadamente 4 millones de paraguayos indocumentados, en caso de que uno de ellos se tope con un Lince, ¿¿¿qué pasa???",0
@USER si te lo comprai me pego el viajecito a tu casa primer aviso,0
"@USER Y los responsables de las víctimas, las de la GC y la de los muertos al otro lado son:\n1. Las autoridades marroquíes por permitirlo.\n2. El Gobierno de España por no impedirlo.\n3. La gente, imbecil e indocumentada que apoya este Gobierno que no deja de lanzar mensajes “llamada”.😎",0
@USER @USER @USER Bueno y qué harán con los weones que a dedillo les otorgan embajadas ??? ESO DEBE SER VOTO POPULAR !!! BASTA DE CORRUPTOS Y LADRONES COMO TU !!!,0
Escuela de Danza Árabe mueve a Acámbaro LINK,0
@USER La cara de ese maldito lo dice todo.,0
Me da igual que seas el mejor en tu género musical pero cuando te burlas de tu público te conviertes en una basura con el ego por las nubes,0
Perro que perra y cobarde que eres pedacito de mierda es lo que tu eres VI O LA DOR.,0
"Feministas tan agresor!! Me dan risa de verdad, un asco estas constituyentes #Elpaisquequeremos",0
"Mi sobrina:  Los iehudim somos hermanos pprque somos hijos de hashem, Los arabes son nuestros primos, son hijos del hermano de hashem?",0
"@USER @USER Por ejemplo en los casos de niños venezolanos en abandono o que sus padres o responsables fallecieron, si hace falta restablecer relaciones para   buscar sus redes familiares y regresarlos a su país.",0
"MUY BUEN DESAFÍO. ME HIZO PENSAR. VA EL MIO ⬇️
Aceval
Barrios 
Costa 
Díaz 
Escuti
Figueroa 
Gil 
Henríquez 
Inostroza 
Jiménez 
Dabrowski (contiene K)
Leal 
Muñoz 
Neculñir
Yañez (contiene Ñ)
Opazo 
Perez 
Quiroga 
Ramos
Soto 
Torres 
Ubeda 
Vidal 
Wirth
X NO HAY**
Yates 
Zuñiga LINK",0
|| Qué miedo a enseñar el careto. Mientras no suban foto polla todo bien.,0
"porque es indocumentado, siguiente pregunta. LINK",0
"@USER Jajaja ctm. A los cabros de otras carreras los llevaban a la calle a reportear, al congreso y a nosotros no 😭",0
@USER Es que Orrego hace casi 10 años dijo que el matrimonio era entre un hombre y una mujer. Cómo no cachai jajaja,0
"@USER @USER @USER @USER @USER No lo hago. Puedo enumerarte errores de Allende, pero ninguno ligado a la violación de la constitución (y por consiguiente de las garantía constitucionales firmadas a la DC). Es más, utilizó muchos recursos que la constitución del 25 le otorgaba. Y las usó a su favor.",0
@USER Y paque vacunarse. Para seguir alimentando la teta q la tienen a 4 manos. CSM. Pais qliao,0
"@USER @USER @USER @USER La personne n'est pas capable de comprendre que le mot ""feminazi"" est ridicule (y  muestra que hay gente que involuciona).",0
MEGA ARABE - PILODJ: LINK vía @USER,0
"Mirna, para algunas feministas celebrarle un vestido a una mujer es acoso, ojo ahí #pautab @USER @USER",0
"La envidia, que en su negro palacio sucio de sangre come carne de víbora para alimentar sus venenos",0
"Sobre la presencia y consumo de choripán en los estadios argentinos, se ha concluido que: 

- Es un elemento infaltable en la cancha

- Trasciende cualquier distinción sociocultural

- Es una pieza de identidad nacional

- El mejor choripan posible es el preparado en el estadio",0
Monedero llama “fascista” a la oposición venezolana que lleva 75 muertos y 15.000 heridos LINK vía @USER,0
"LA SELECCIÓN DE HONDURAS JUGARÁ LA FINAL FRENTE A LAS AGUILAS DE MALÍ. Empezamos a sentir con mucha emotividad el encuentro final del 14° Mundialito de Integración que jugarán Honduras Vs Malí, que consagrará  a uno de ellos y quitará la corona a Colombia. LINK",0
"@USER @USER Pero que tengan cuidado que si exige paridad de género, capaz que pierdan 11 escaños como con los constituyentes, que perdieron 11 mujeres electas democráticamente y debieron bajarlas para poner hombre con menos votos, ups verdad que no les gusta hablar de eso 😅😅😅",0
"@USER Cambien a esos comentaristas, weones fomes",0
"@USER @USER es la version sudaka de Rinko la muñeca niña de plastico de los japoneses que son para tener sexo y ademas ellos se la llevan a tomar cafe y a pasear en bote , esta no es , es una muñeca para adultos que no voy a subir , que ascooo ellos las llevan a pasear LINK",0
ANALISIS DE DIA SABADO ... ósea en la UDI y en RN y la secta de kast... NO HAY GAYS NI LESBIANAS... como tanta oposición al  matrimonio igualitario...,0
"@USER Para eso no hay evidencia científica. Es una especie de religión, todo se basa en la fé",0
"@USER @USER Dignidad para el pueblo gitano, pero, Teresa, tú que eres filóloga, evita ese antiguo concepto de ""El Diccionario"" LINK",0
"@USER Cuñado, fachas y Ciudadanos en la misma frase",0
"@USER @USER Si son delincuentes, están bien expulsados, o no?",0
@USER @USER @USER @USER Solo negra en este perfil,0
Asomándome a la cocina cuando huelo que mi madre está haciendo algo rico LINK,0
"Una cosa que le pasó a una amiga mexicana en Barcelona. Una chica repartía flyers en castellano y catalán, le dio uno a mí amiga en catalán y al segundo se lo quitó y se lo dio en castellano.  -No, déjalo que entiendo catalán  -Ah, es que como te he visto cara de sudaca  Racismo 0 LINK",0
"No había visto lo que dijo Ponce en el partido. Por lo bajo trató de ""aweonao"" al árbitro, después lo demás al cuarto juez y las cosas contra Falcón.",0
"Histórica: Debbie Hewit, a un paso de la ser la primera mujer en presidir el fútbol inglés LINK",0
@USER Igualmente no solo los venezolanos están entrando…. El resto tb,0
"La Misión de Observación Electoral (MOE) de la Organización de Estados Americanos (OEA) en Perú ha descartado este viernes que haya ""graves irregularidades"" en el proceso de las elecciones presidenciales peruanas y ha llamado a respetar los ""tiempos

LINK",0
@USER Yo en cuanto acabe la peli yanki de un superhéroe luchando contra unos alienígenas zombies me pongo a criticar el cine español.,0
"@USER ay sí, cuando encima estás así y te dicen 'ay te pusiste colorada' jaja la puta madre callateee",0
"El Colegio de Médicos de Álava @USER destina a Medicus Mundi Álava @USER el 0,7% de su presupuesto de 2021 para su proyecto de apoyo al centro nutricional de Kalana (Mali).\n\n\n🏆Ganadora del IX Premio Proyecto Solidario ICOMA\n#VitoriaGasteiz\n\n\n➡ LINK LINK",0
"Ay, esta el arbitro favorito de nosotros los Chilenos en Colombia/Ecuador 🙄 El honorable Pitana JAJA",0
"@USER  Con ""feminismo"" como el tuyo pringas de mierda la conmemoración digna del 8 M que tantas mujeres han honrado con su lucha.",0
"@USER @USER Peor, indocumentados que se creen todo lo que leen en redes y prensa online.",0
La Fuerza Civil de Nuevo León investiga el video donde 6 jóvenes detenidos interpretaron el performance #UnVioladorEnTuCamimo; se perfila que fueron obligados. LINK LINK,0
"Plandemico hippie ser de luz y antivacuna que veo, plandemico hippie ser de luz  y antivacuna que meo ctm.",0
"Como me arruinaste, te mereces toda la mierda del mundo y confío que el karma se va a encargar hijo de puta!",0
"@USER Con meritocracia para hombres y mujeres, y no por afinidad política seria mucho pedir?",0
"Este resultado es muy importante, cuando se enfrenta uno a uno ( Y con bajísima participación incluso) ideas añejas y fracasadas, los Chilenos le dicen que no a esa ideología, aún queda cordura parece.",0
